,hotel,scores,city,latitude,longitude,url
55,Crowne Plaza - Marseille Le Dôme,"8,5",Marseille,43.2961743,5.3699525,https://www.booking.com/hotel/fr/crowne-plaza-marseille-le-dome.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=962060006_368813706_2_41_0&highlighted_blocks=962060006_368813706_2_41_0&matching_block_id=962060006_368813706_2_41_0&sr_pri_blocks=962060006_368813706_2_41_0__47336&from=searchresults#hotelTmpl
56,Juliana Hotel Cannes,"8,2", Cannes,43.5515198,7.0134418,https://www.booking.com/hotel/fr/julianacannes.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5008008_88531985_0_1_0&highlighted_blocks=5008008_88531985_0_1_0&matching_block_id=5008008_88531985_0_1_0&sr_pri_blocks=5008008_88531985_0_1_0__63848&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
57,"Holiday Inn Lyon Vaise, an IHG Hotel","7,4",Tassin-la-Demi-Lune,45.7598386,4.7657747,https://www.booking.com/hotel/fr/lyon-porte-du-valvert.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5727003_94276208_2_33_0&highlighted_blocks=5727003_94276208_2_33_0&matching_block_id=5727003_94276208_2_33_0&sr_pri_blocks=5727003_94276208_2_33_0__63840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
58,Drawing House,"9,0", Paris,48.8588897,2.3200410217200766,https://www.booking.com/hotel/fr/drawing-house.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=815889401_344055905_0_1_0&highlighted_blocks=815889401_344055905_0_1_0&matching_block_id=815889401_344055905_0_1_0&sr_pri_blocks=815889401_344055905_0_1_0__158000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
59,Hôtel Montaigne & Spa,"8,3", Cannes,43.5515198,7.0134418,https://www.booking.com/hotel/fr/montaigne-cannes.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5854201_95955969_0_1_0&highlighted_blocks=5854201_95955969_0_1_0&matching_block_id=5854201_95955969_0_1_0&sr_pri_blocks=5854201_95955969_0_1_0__57920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
60,Privilège Appart-Hôtel Domaine De Mai - parking gratuit,"8,5",Mougins,43.6008898,6.9963543,https://www.booking.com/hotel/fr/lagrange-prestige-apparthotel-domaine-de-mai.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=150085401_89914757_2_1_0&highlighted_blocks=150085401_89914757_2_1_0&matching_block_id=150085401_89914757_2_1_0&sr_pri_blocks=150085401_89914757_2_1_0__46250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
61,Novotel Beaune,"8,2",Beaune,47.0239064,4.8380426,https://www.booking.com/hotel/fr/novotel-beaune.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5386920_94272963_2_1_0&highlighted_blocks=5386920_94272963_2_1_0&matching_block_id=5386920_94272963_2_1_0&sr_pri_blocks=5386920_94272963_2_1_0__76674&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
62,Splendid Hotel & Spa Nice,"7,5", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/hotelsplendidnice.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5111309_365518661_2_1_0&highlighted_blocks=5111309_365518661_2_1_0&matching_block_id=5111309_365518661_2_1_0&sr_pri_blocks=5111309_365518661_2_1_0__64500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
63,Zenitude Relais & Spa - Paris Charles de Gaulle,"7,1",Roissy-en-France,49.0032865,2.5176985,https://www.booking.com/hotel/fr/zenitude-hotel-residences-spa-paris-charles-de-gaulle.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=28033515_380207875_2_1_0&highlighted_blocks=28033515_380207875_2_1_0&matching_block_id=28033515_380207875_2_1_0&sr_pri_blocks=28033515_380207875_2_1_0__65700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
64,Best Western Plus Metz Technopole,"7,8",Metz,49.1196964,6.1763552,https://www.booking.com/hotel/fr/best-western-plus-metz-technopole.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5735520_366109862_2_1_0&highlighted_blocks=5735520_366109862_2_1_0&matching_block_id=5735520_366109862_2_1_0&sr_pri_blocks=5735520_366109862_2_1_0__96250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
65,Le M & Spa by Hôtels & Préférence,"8,2",Mérignac,44.842168,-0.6469022,https://www.booking.com/hotel/fr/hotels-e-preferences-le-m-e-spa.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5086927_350827005_2_1_0&highlighted_blocks=5086927_350827005_2_1_0&matching_block_id=5086927_350827005_2_1_0&sr_pri_blocks=5086927_350827005_2_1_0__75900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
66,Hyatt Place Paris Charles de Gaulle Airport,"8,0",Roissy-en-France,49.0032865,2.5176985,https://www.booking.com/hotel/fr/hyatt-place-paris-charles-de-gaulle-airport.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=665481402_377994343_2_1_0&highlighted_blocks=665481402_377994343_2_1_0&matching_block_id=665481402_377994343_2_1_0&sr_pri_blocks=665481402_377994343_2_1_0__84500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
67,Renaissance Paris Hippodrome de St. Cloud Hotel,"8,3",Rueil-Malmaison,48.87778,2.1802832,https://www.booking.com/hotel/fr/renaissance-paris-hippodrome.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=104447101_246432319_0_1_0&highlighted_blocks=104447101_246432319_0_1_0&matching_block_id=104447101_246432319_0_1_0&sr_pri_blocks=104447101_246432319_0_1_0__120500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
68,La Maison Favart,"9,0", Paris,48.8588897,2.3200410217200766,https://www.booking.com/hotel/fr/favart.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=24311606_91468547_2_1_0&highlighted_blocks=24311606_91468547_2_1_0&matching_block_id=24311606_91468547_2_1_0&sr_pri_blocks=24311606_91468547_2_1_0__207432&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
69,Chateau de Montvillargenne,"7,9",Gouvieux,49.1902,2.41521,https://www.booking.com/hotel/fr/chateaudemontvillargenne.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5090002_366521110_2_1_0&highlighted_blocks=5090002_366521110_2_1_0&matching_block_id=5090002_366521110_2_1_0&sr_pri_blocks=5090002_366521110_2_1_0__136090&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
70,La Clairière bio & spahotel,"8,3",La Petite-Pierre,48.8579269,7.3205518,https://www.booking.com/hotel/fr/clairiere.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5010914_370774103_2_33_0&highlighted_blocks=5010914_370774103_2_33_0&matching_block_id=5010914_370774103_2_33_0&sr_pri_blocks=5010914_370774103_2_33_0__112500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
71,Canopy by Hilton Cannes,"8,3", Cannes,43.5515198,7.0134418,https://www.booking.com/hotel/fr/canopybyhilton-cannes.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5376653_94105818_2_33_0&highlighted_blocks=5376653_94105818_2_33_0&matching_block_id=5376653_94105818_2_33_0&sr_pri_blocks=5376653_94105818_2_33_0__116000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
72,Pullman Bordeaux Lac,"8,7", Bordeaux,44.841225,-0.5800364,https://www.booking.com/hotel/fr/pullman-aquitania-bordeaux-lac.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5497624_91458364_2_33_0&highlighted_blocks=5497624_91458364_2_33_0&matching_block_id=5497624_91458364_2_33_0&sr_pri_blocks=5497624_91458364_2_33_0__81490&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
73,Novotel Nice Centre Vieux Nice,"7,4", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/novotel-nice-centre-vieux-nice.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5375038_94272894_2_33_0&highlighted_blocks=5375038_94272894_2_33_0&matching_block_id=5375038_94272894_2_33_0&sr_pri_blocks=5375038_94272894_2_33_0__57170&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
74,Mercure Nice Centre Notre Dame,"7,7", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/mercure-centre-notre-dame-nice.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=85cd971d3cf5000a&srepoch=1700861372&all_sr_blocks=5408515_94273156_2_1_0&highlighted_blocks=5408515_94273156_2_1_0&matching_block_id=5408515_94273156_2_1_0&sr_pri_blocks=5408515_94273156_2_1_0__55670&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
75,Novotel Clermont-Ferrand,"8,2",Clermont-Ferrand,45.7774551,3.0819427,https://www.booking.com/hotel/fr/clermont-ferrand.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=5735401_94276899_2_33_0&highlighted_blocks=5735401_94276899_2_33_0&matching_block_id=5735401_94276899_2_33_0&sr_pri_blocks=5735401_94276899_2_33_0__80096&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
76,Golden Tulip Aix en Provence,"8,0",Aix-en-Provence,43.5298424,5.4474738,https://www.booking.com/hotel/fr/golden-tulip-aix-en-provence.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=21959505_94350786_2_41_0&highlighted_blocks=21959505_94350786_2_41_0&matching_block_id=21959505_94350786_2_41_0&sr_pri_blocks=21959505_94350786_2_41_0__67925&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
77,Golden Tulip Dieppe Hôtel & Spa,"8,4",Saint-Aubin-sur-Scie,49.8719724,1.0696088,https://www.booking.com/hotel/fr/golden-tulip-dieppe.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=1017080902_379544180_2_33_0&highlighted_blocks=1017080902_379544180_2_33_0&matching_block_id=1017080902_379544180_2_33_0&sr_pri_blocks=1017080902_379544180_2_33_0__58600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
78,AC Hotel by Marriott Nice,"8,1", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/achotelnice.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=5030025_279327367_0_1_0&highlighted_blocks=5030025_279327367_0_1_0&matching_block_id=5030025_279327367_0_1_0&sr_pri_blocks=5030025_279327367_0_1_0__99500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
79,Privilège Appart-Hôtel Domaine De Mai - parking gratuit,"8,5",Mougins,43.6008898,6.9963543,https://www.booking.com/hotel/fr/lagrange-prestige-apparthotel-domaine-de-mai.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=150085401_89914757_2_1_0&highlighted_blocks=150085401_89914757_2_1_0&matching_block_id=150085401_89914757_2_1_0&sr_pri_blocks=150085401_89914757_2_1_0__46250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
80,Hôtel Les Roches Fleuries,"8,6",Cordon,45.9221674,6.6105436,https://www.booking.com/hotel/fr/les-roches-fleuries.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=5ea19727b6bd0350&srepoch=1700861391&all_sr_blocks=18044701_91465438_0_1_0&highlighted_blocks=18044701_91465438_0_1_0&matching_block_id=18044701_91465438_0_1_0&sr_pri_blocks=18044701_91465438_0_1_0__90000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
